Mixed_X21,Mixed_X20,Mixed_X12,Mixed_X37,Mixed_X50,Mixed_X31,Mixed_X32,Mixed_X48,Mixed_X13,Mixed_X6,Mixed_X4,Mixed_X30,Mixed_X40,Mixed_X38,Mixed_X28,Mixed_X36,Mixed_X35,Mixed_X29,Mixed_X43,Mixed_X27,Mixed_X2,Mixed_X45,Mixed_X26,Mixed_X18,Mixed_X9,Mixed_X10,Mixed_X49,Mixed_X34,Mixed_X8,Mixed_X22,Mixed_X24,Mixed_X41,Mixed_X1,Mixed_X33,Mixed_X7,Mixed_X3,Mixed_X47,Mixed_X39,Mixed_X11,Mixed_X23,Mixed_X17,Mixed_X25,Mixed_X19,Mixed_X14,Mixed_X16,Mixed_X15,Mixed_X46,Mixed_X5,Mixed_X44,Mixed_X42
6,2.1834713878912084,1.4935644644739852,2,-2.3297667569212894,1,-0.3815045918442108,2,-1.1277287328995071,-2.4546160307617138,3,5,2,1,0.2863725070998701,2,-2.8535948310338304,4,0,-0.20664428423306103,-1.4066907916971063,0.7895915935070072,1.8102564404935744,0.45458670532173073,1,1,3,1,2,-2.2682570535456454,0.3735509584427861,-1.9442584481390903,-1.4281972376154755,6,1.330347860632855,1,3,-0.029950379761542467,5,2.762489268343432,-3.113003237995421,0,2,1.5757757750989028,6,5,0.38025683756504614,5,-0.10247392245088849,-3.803657840325158
2,-1.1687241013008536,-2.442888807095857,5,1.767351876572203,2,-0.4609606442030315,4,0.6456650664142838,-2.0881773606595253,5,3,1,1,-2.4106189892279226,1,1.2612583806830697,2,5,0.44713103760410633,0.05512050879038905,-0.37798817138214913,-2.6612916864614973,-0.39037688712708196,2,2,1,3,5,-1.8203729256182086,3.4522866449790546,-2.256975444566406,1.8050192854778582,1,2.7129349509175746,0,2,0.7873053203498155,1,-0.00546284321232691,-0.22511075900201227,0,1,0.36280351420639867,6,2,-0.45281893148925123,2,-0.09057311948963154,0.24271537801097753
7,-1.3127654109483997,-0.24583464644755632,7,2.046340629683598,2,-1.1340650328339899,3,-0.13069222563457253,1.2673724277597935,3,6,2,1,1.7058379406807385,3,2.1763398056714136,2,5,0.26765201505387665,0.3575015115084395,-3.2220250994096085,0.03636253630315245,0.14632222062708822,0,2,0,2,7,-1.35042464765236,1.489844310632888,-4.241438008905247,0.9139611647272398,2,1.4234816405047113,0,0,-0.024372258321235796,6,-0.6650698996564525,-3.1828559685895077,1,4,1.1142180924438676,3,3,3.2771668373208205,5,-0.9295736137716548,-1.9374140011423666
0,-2.375506299868759,0.7130626272227051,3,1.1390497203369054,2,0.44324289754410684,7,-0.02610755243630086,-1.0253784843445863,3,4,2,1,0.7440647938952896,2,3.3303337518568314,0,0,1.946206294357197,1.204731159300263,-2.7547260473726167,0.17038159758686067,1.5558291113726126,1,0,0,3,7,-0.708078298141553,1.6092584564430616,4.413305788046604,-0.8772600745467691,1,3.204824565729583,1,2,-0.3609519081119409,4,0.31009264583553725,4.149522066123037,1,1,-0.9035518637077893,6,1,-0.3255563202774747,7,-3.195923750981896,-0.6729658551312375
0,-2.0719726167975088,1.9616339264582519,1,-0.2417418894138475,3,1.3266990338345097,2,1.1418104151919923,-0.9606170584188829,4,0,2,1,1.5165927174917546,2,1.2023785528502018,2,7,0.8676344285078214,0.8124206057841571,-1.8233061186649422,1.4581153351416924,-0.3067361337123924,1,0,2,3,6,-0.32674617783382076,-2.344123518738614,1.3079726669194827,0.9371148638260827,4,0.8135176139879957,0,3,-0.9367359776813817,3,-0.78701469963777,-0.0298132785727239,0,0,0.9278894199625405,6,0,2.7331418723941034,0,-3.6913557969915223,0.714364249877816
0,1.348074937061857,0.49874302533989495,1,-1.6233069313565651,2,-0.9329585707357257,0,1.0203898875020316,0.5276165900939452,5,3,1,0,0.6491273638301505,2,-2.4416929242803356,5,7,-2.223475899660091,-0.15808624705708238,2.6024553085903928,2.876401303965626,0.4228813678582403,0,1,2,1,0,-2.047611606205142,0.20884867488007108,0.3894423671331027,1.257617861851874,4,-0.7299834858460226,0,1,-0.6432160654522217,2,1.249076233434179,0.11347130329919855,2,2,1.532619151081839,3,5,0.6710271582814715,2,0.16755603690315035,-1.5579518766053657
1,0.478561494995697,2.105708814835812,4,0.6263658719319372,0,-0.05830217990066833,6,0.8627219643537214,2.374586305314038,0,6,0,0,-1.030798355137589,0,-1.8079343481853973,4,0,-0.055054962273275526,0.4293921757327352,-3.2968787721986974,1.220128882154756,-0.8486657435518374,0,0,1,0,4,-1.6609059327802895,0.8999423726120142,-2.2272405275487452,0.0906459920637807,3,-3.2369622204520363,1,1,0.8695256362694086,6,1.0163815847578377,-3.0094861174790055,0,4,2.6238932842816873,4,4,4.016961988727122,7,-1.325654656364308,-1.7706687548280984
0,1.4365104368845494,-0.40940745052180705,4,-2.5466915224952587,3,-0.9838698381602893,4,-0.10805789968673385,0.8197388030119326,0,6,1,0,-0.5930943524346023,3,-3.071679913639696,2,5,-0.1607605959067733,-0.414185174375687,1.5275797587970563,-0.22888850951417872,0.09260862003570902,1,1,3,1,7,-1.003426818101936,0.24363736192904423,1.937900019106569,1.0333458215318094,4,-1.4506457011745733,0,2,1.2490573888827807,3,0.15459950712612514,1.8886550914635423,2,4,-0.9409098968796302,4,1,0.8010449315226089,4,-2.1783751401208407,0.22830004038598195
3,1.7983134644601548,1.8449387926844163,6,2.4034527640688683,0,0.9121298313520847,7,-1.7192443451640418,0.5215798435311552,3,4,0,0,0.004495021999582682,2,-1.0147218100256645,2,0,1.4615453709119666,-2.012815564181169,-1.2462759771591354,0.9722227267867606,0.002698052014122987,2,1,0,2,1,-0.8734150632040871,-3.3116402808146157,2.6743185538494103,-0.6557083246919789,4,-1.7091761962270244,1,2,1.0058598396015614,3,-0.19594321726512132,2.104832919456988,2,1,-0.5997101578895838,5,1,-0.6467677763814129,4,0.3681120278639004,-1.5930783448651562
7,1.8117247654690576,-0.8829066052159689,0,-1.1277333181383749,0,1.4189814165026338,7,-2.5318711883244913,0.5115151040260685,3,4,0,1,2.204872579190681,3,-2.5309985817772542,1,3,0.8085628855966072,0.008283265805123497,-0.6767711205662005,0.8823539406468762,-1.6347581459327853,1,0,1,5,1,-0.5984834652671576,-1.0719459790242887,-1.413240010881562,-4.561332297269087,0,0.1713076086650615,0,1,-0.12305276375952637,4,0.8089525629202756,-2.213340844218408,2,1,-0.16289767545637862,3,4,1.6300390263974944,3,-0.3828967947580829,-1.270277177659458
0,-2.7157218281508344,-0.02738678804779494,0,-2.393004363017249,3,-0.2479143388757999,7,2.9080494645463455,0.805642286616827,4,2,2,0,1.382226360801585,3,0.3237734941291939,6,6,-1.9552171466702415,1.471961715791514,0.4071210230708926,-1.365024895150067,1.58495114943289,1,2,0,4,2,1.6064928594213241,-1.2809876186303006,0.8212805701984641,1.223293205124818,5,-0.9093851837415239,1,2,0.24238988140297169,0,-0.7141413012769283,0.6481310042873171,2,1,-0.05927464393535526,1,5,-4.001848420978963,1,3.3057882239457492,4.395855218335175
0,-2.0252609168351228,0.6390569236070989,7,2.7101507560572173,3,1.8216988238579452,7,0.9664602265795414,1.1410211512453812,1,0,2,0,3.819117564562565,0,0.31010360421874705,4,4,1.0867919593535555,1.655130561686744,-0.050997511047633615,0.5269924286711086,-0.046806800762732914,2,1,1,2,3,1.1812067444257663,-1.9022975612585522,0.6181984753258016,0.702788289003844,0,-2.7483399338252164,0,3,1.2027444352779444,0,-1.0149512773019194,1.7516403091029247,2,3,-0.17555204456741716,3,3,-1.1767763953401895,4,-1.4764375221361639,0.23250052719262376
1,-3.120738063978432,-0.2331208140632589,6,-0.7719011801944253,1,-1.620471650211193,8,1.5445606823121072,-0.11530937184010188,5,3,2,0,1.0079067364897139,2,0.8303107274539621,2,3,1.946089067520359,0.25587876085763467,-2.4047332858458565,-0.20568526176131807,-0.5555859924128208,0,0,3,5,2,-1.2399865944284454,-1.6360601255845129,-0.18375132307574538,-0.46608978900773984,1,1.4565271588869342,1,1,0.6034770083764706,0,-2.437411335401072,0.22734158622044376,1,4,1.4296404637855002,1,5,3.4018973178652043,5,-2.991436601847944,-1.2517140170554248
8,1.7940466393011547,0.6957120737545488,3,0.6529198782838082,3,-1.2755338374609781,7,-2.001456339676604,-1.7337343885662468,5,4,1,1,1.87487235230977,3,1.421672580895083,4,2,-1.8129800927243043,1.0226040727788777,0.7285122134742865,-1.105692107540039,1.0736603261934388,0,0,1,1,4,0.8882465719272434,-0.7389516133773739,0.7827663944212574,-0.43985721445880804,4,1.0440749245561785,0,1,-1.01769529835081,5,-1.1071479995384315,1.3319892460918192,2,3,1.944415147900523,0,2,-0.28735691559521903,5,0.45089225246384174,-0.13362192417856228
2,-0.5705465371735466,0.7952248581764501,0,-1.6801540456045398,2,0.2723719301881875,5,-0.1643194750985198,0.9293574926649072,4,4,2,0,-0.512892820619815,1,0.34691845611447963,1,0,-5.664620013440692,1.3714313837609986,4.226576892187332,-2.8234485288771833,0.5227446841665846,2,1,2,2,0,-1.9218069926087393,-1.4008779251755785,-1.3481407031955737,0.2917351382802793,3,-3.2694336651641613,0,3,0.3888578709120624,4,0.9472826741455205,-1.2377379980367265,2,1,-0.5684346287273917,5,2,0.9752186418254374,5,-2.3514535919286463,0.7224524886501658
2,2.7422287131372576,0.5794902071775352,6,1.144602527599652,1,0.6285022821061129,0,-1.4933645727972076,-3.407550686341407,1,3,0,1,1.0643107477643843,0,-2.323995451272853,4,1,2.990635620959014,-1.3802406563456944,-2.6115953026017134,1.6908630084869345,-2.5716532812542034,0,1,1,4,4,-1.6366840010570174,-0.6975535097379241,-3.2531464363847773,-0.2784235655158506,3,3.603102946286489,1,3,0.07417750965314873,5,-1.1184941397355377,-3.0046667808301724,1,2,-1.1562076994963335,6,1,-0.7066450508940938,1,0.18402767387834174,-0.5907470190037142
7,-0.07174857529381189,1.6834405464856594,3,-0.0054951842007661955,0,-2.0765273488370477,3,1.4888242928502062,1.261152486527628,2,0,0,0,0.8131320008004053,3,2.0489774795089377,4,6,1.700830192316767,-2.0898232930986462,-1.671482640007374,1.419549327303025,-0.19348524482731838,1,0,2,0,7,-1.5579292644536484,0.15880526676118814,-1.572873475275309,-1.9096537211446312,6,0.6723673137895814,1,1,-1.4383083258382348,3,4.402475098471025,-1.0603516335911387,1,1,3.545381948386726,4,4,4.465578145163781,1,-1.6909664107751101,-2.3770676585670816
6,3.902260530513436,1.2585131096228197,4,-0.6865477873497308,0,-0.1621538176560485,0,-1.6191538601831117,0.6159105962661183,3,4,0,0,2.540795909146028,2,-2.444036676729403,2,7,0.5437194480233494,-0.18517492205153707,0.3738433575702673,-3.594069329023885,0.18194400687708107,2,2,2,4,5,1.5908431504125486,-0.09929979194742922,0.2773348199449748,-2.347769750517519,4,-0.49010673902039376,1,3,-0.03323752303800925,5,-1.9168893126154483,-0.9519965734344497,0,1,-0.43941239290517964,3,3,-6.892524671954831,1,3.383533083055795,-1.0384339061089107
6,0.7456632188913048,-2.89189894189435,5,-1.1918562010802438,2,-0.3735271869829381,5,-0.8580825004313268,-0.07722644669806566,5,1,1,0,0.5612830640898335,2,-0.354644925347207,1,7,1.7654309207868646,-1.9689627536629017,-2.1783171818066105,-0.6126391483872143,0.890284894369022,1,1,2,0,5,-0.844121471673984,3.3417508189263083,-1.1055088183697839,0.0785964411976002,4,-0.2684183368099401,0,3,-0.9464301818069718,1,-0.7653377277730393,1.4222270854127042,2,0,-0.8336145902868242,5,5,1.2670160686104495,1,-0.17911178474336617,0.84942094355882
8,1.536627659442559,1.4598670080129534,1,-0.16395477359177113,0,-0.17562711492317457,6,0.22328988744118794,-0.3684572248991124,2,0,0,0,-0.6603572742716715,0,-0.7253500203208684,6,5,-0.5873137675491978,1.566606346785734,0.7463056399740953,3.1562596884419256,0.04746748628605835,1,1,1,2,6,-2.034778826240181,0.4089796305247628,-2.2322316150629957,-0.8313191847979546,6,1.9518843397319927,1,0,-2.947632780104626,0,-1.025904981810059,-1.1957349770481251,1,3,-0.8535161884035025,1,2,5.781590767911454,1,-1.540943651246975,-4.559821277670693
0,0.3876540633061425,-0.8290413056915568,7,-1.767282845548377,1,-1.26503514756462,8,-0.35961179007904026,0.14802048145881438,1,5,1,1,-0.142561615284635,2,2.015833641261011,4,1,1.7196585034100627,-1.5795137718387955,-6.2736566622626615,-1.894555037025842,-0.17297890494574825,2,2,2,6,2,-1.9727568941730977,-0.4833552633504955,3.3170766330658346,-1.8666360792180656,0,0.4688178222119197,1,1,1.8910258362666859,3,-0.12388423404807349,1.2529612064640907,1,2,1.2835191781641409,5,5,-1.4201427506075381,2,-0.21389301994807697,0.8078433076340256
4,-3.6968761881383863,0.002968243883435659,6,0.32601779982370627,0,0.5504515401640353,6,0.25201160727674166,0.16748520407992473,2,2,2,1,-3.3540714566454355,0,3.7217795702239043,2,0,1.4093579201349975,0.5991671340574847,-2.060560590095965,3.466775557817865,1.2162827357585304,0,1,3,3,7,0.42011394774022526,2.245872448516982,-0.5190840683887465,0.4694617841655836,3,1.3939635905685734,1,3,0.18729032004076207,3,-0.8747678692120899,2.5176136280426764,1,3,0.6882910368781416,0,4,-1.0862276753672355,1,-0.14997047006519582,0.04409122028622603
1,-1.9630660568601244,-1.0152855045565328,0,-0.9424348278252539,2,0.2721040451161719,0,0.22930874679271526,-0.49711181766861684,1,1,2,0,-4.81152056065022,3,3.8276382905713784,5,7,-1.141492565458321,0.23733078239374342,1.353781865574474,-1.2120718374374557,0.46387613347199863,2,2,3,1,7,-0.9722681135140396,-0.7010122025444047,0.5321092371876195,1.6118161292086435,5,-0.8986634786613897,1,3,-0.8480362957524863,6,0.1589034838277156,-0.9667786148751243,2,0,0.9697085389324905,3,3,-1.3704879004326154,2,2.510126372981904,0.7981482033681818
0,-2.573553768674405,1.2430197401061989,0,-0.8540964215283582,2,1.2100738992707025,1,0.20908065623126434,-0.18591768446480095,5,4,2,1,0.7747862806180784,0,1.083382402387224,3,2,0.5480779790606884,-1.0407230755658812,-3.2527853014828736,0.052854350678156026,-0.16012822828967743,0,1,2,0,0,-1.9598109109457869,1.7551614628903551,1.2688747099966924,2.2078976680865257,5,0.9491878266333741,0,2,-1.4991045173646356,5,-3.1167761370039386,0.9417166784883609,2,4,-2.288272518096363,3,4,1.2240546076894971,3,-1.2471032638170907,-3.577096748376583
0,-2.2061837450148136,-0.9334401089976757,4,-1.9460879946503935,3,0.8112018523687866,5,0.9359669284069723,-0.5734293278816934,1,5,2,1,-2.0185616812637917,1,-1.1302286476453303,0,6,1.313306917555768,0.042315549790280856,-2.2549344525398114,0.11019211694542841,0.18635629267716625,0,1,0,0,0,1.568317089035576,-0.3330505784656118,0.9536872210247676,0.7560834685542951,0,0.09328367675326621,1,1,-0.17446023983679984,1,0.9585611439772532,1.6045609533482326,1,2,-0.04209332682852418,3,1,1.7801621884177288,3,-1.562653926973151,3.5542891984266234
2,-0.23335905041070193,0.9979738552006854,6,-0.2662550080867674,0,-0.24592869065628742,3,-0.9269975632592556,1.4028199396941645,3,1,0,0,-3.03216028519105,1,2.743159803551185,4,1,1.023296572950936,0.7423751730459993,0.5533350779031578,-0.5931880073714592,0.3316904986434853,1,1,0,6,3,-1.931567394758562,-1.371355859113317,0.20139141365303126,-3.412378278676214,5,-0.29076937777253675,1,3,0.17959305640893297,1,0.49869732102875186,0.8227637157215028,1,1,1.0604896002698725,4,2,1.813573250126383,1,-0.7069527056461139,-1.237515968629316
